date;rule;action;support;confidence;lift
2018-06-20;a->a;HOLD;0.1394422310756972;0.8974358974358975;5.775805391190006
2018-06-21;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-06-22;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-06-25;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-06-26;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-06-27;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-06-28;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-06-29;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-07-02;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-07-03;a->a;HOLD;0.14342629482071714;0.9;5.647500000000001
2018-07-04;b->b;HOLD;0.13545816733067728;0.7555555555555555;4.122705314009662
2018-07-05;b->b;HOLD;0.1394422310756972;0.7608695652173914;4.151701323251417
2018-07-06;b->b;HOLD;0.1394422310756972;0.7608695652173914;4.151701323251417
2018-07-09;c->c;HOLD;0.2151394422310757;0.7941176470588235;2.888746803069054
2018-07-10;d->d;HOLD;0.16334661354581673;0.803921568627451;3.8804675716440418
2018-07-11;d->d;HOLD;0.16733067729083664;0.8076923076923077;3.8251088534107396
2018-07-12;e->e;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2018-07-13;e->e;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2018-07-16;e->e;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2018-07-17;e->e;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2018-07-18;e->e;HOLD;0.16733067729083664;0.9130434782608695;4.876040703052729
2018-07-19;e->e;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2018-07-20;e->e;HOLD;0.16733067729083664;0.9130434782608695;4.876040703052729
2018-07-23;e->e;HOLD;0.17131474103585656;0.9148936170212766;4.784131205673758
2018-07-24;e->e;HOLD;0.17131474103585656;0.9148936170212766;4.784131205673758
2018-07-25;e->e;HOLD;0.1752988047808765;0.9166666666666666;4.695578231292517
2018-07-26;e->e;HOLD;0.17928286852589642;0.9183673469387755;4.610204081632654
2018-07-27;d->d;HOLD;0.12350597609561753;0.7380952380952381;4.30841638981174
2018-07-30;d->d;HOLD;0.12749003984063745;0.7441860465116279;4.245243128964059
2018-07-31;d->d;HOLD;0.13147410358565736;0.75;4.183333333333333
2018-08-01;d->d;HOLD;0.13545816733067728;0.7555555555555555;4.122705314009662
2018-08-02;d->d;HOLD;0.1394422310756972;0.7608695652173914;4.063367252543941
2018-08-03;d->d;HOLD;0.14342629482071714;0.7659574468085106;4.00531914893617
2018-08-06;d->d;HOLD;0.1394422310756972;0.7608695652173914;4.151701323251417
2018-08-07;d->d;HOLD;0.13545816733067728;0.7555555555555555;4.214320987654321
2018-08-08;d->d;HOLD;0.13545816733067728;0.7555555555555555;4.214320987654321
2018-08-09;d->d;HOLD;0.13545816733067728;0.7555555555555555;4.214320987654321
2018-08-10;d->d;HOLD;0.13545816733067728;0.7555555555555555;4.214320987654321
2018-08-13;c->c;HOLD;0.20717131474103587;0.8;3.042424242424243
2018-08-14;c->c;HOLD;0.21115537848605578;0.803030303030303;3.0539485766758494
2018-08-15;c->c;HOLD;0.21115537848605578;0.803030303030303;3.0539485766758494
2018-08-16;b->b;HOLD;0.1593625498007968;0.7843137254901961;3.785822021116138
2018-08-17;b->b;HOLD;0.1593625498007968;0.7843137254901961;3.785822021116138
2018-08-20;b->b;HOLD;0.16334661354581673;0.7884615384615384;3.8058431952662715
2018-08-21;b->b;HOLD;0.16334661354581673;0.7884615384615384;3.8058431952662715
2018-08-22;b->b;HOLD;0.16334661354581673;0.7884615384615384;3.8058431952662715
2018-08-23;b->b;HOLD;0.16334661354581673;0.7884615384615384;3.8058431952662715
2018-08-24;b->b;HOLD;0.16334661354581673;0.7884615384615384;3.8058431952662715
2018-08-27;b->b;HOLD;0.16733067729083664;0.8076923076923077;3.8251088534107396
2018-08-28;b->b;HOLD;0.17131474103585656;0.8113207547169812;3.7711390635918933
2018-08-29;b->b;HOLD;0.1752988047808765;0.8148148148148148;3.718518518518519
2018-08-30;b->b;HOLD;0.17928286852589642;0.8181818181818182;3.667207792207792
2018-08-31;b->b;HOLD;0.17928286852589642;0.8181818181818182;3.667207792207792
2018-09-03;b->b;HOLD;0.18725099601593626;0.8245614035087719;3.5683605565638237
2018-09-04;a->a;HOLD;0.13147410358565736;0.8918918918918919;5.891180654338548
2018-09-05;a->a;HOLD;0.13545816733067728;0.8947368421052632;5.758434547908231
2018-09-06;a->a;HOLD;0.1394422310756972;0.8974358974358975;5.631410256410256
2018-09-07;a->a;HOLD;0.14342629482071714;0.9;5.5097560975609765
2018-09-10;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2018-09-11;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2018-09-12;a->a;HOLD;0.15139442231075698;0.9047619047619048;5.281284606866003
2018-09-13;a->a;HOLD;0.1553784860557769;0.9069767441860465;5.173890063424947
2018-09-14;a->a;HOLD;0.15139442231075698;0.9047619047619048;5.281284606866003
2018-09-17;a->a;HOLD;0.1553784860557769;0.9069767441860465;5.173890063424947
2018-09-18;a->a;HOLD;0.1593625498007968;0.9090909090909091;5.07070707070707
2018-09-19;a->a;HOLD;0.16334661354581673;0.9111111111111111;4.971497584541062
2018-09-20;b->b;HOLD;0.1752988047808765;0.8;3.585714285714286
2018-09-21;b->b;HOLD;0.17928286852589642;0.8035714285714286;3.5385338345864663
2018-09-24;c->c;HOLD;0.17131474103585656;0.7818181818181819;3.5679338842975206
2018-09-25;c->c;HOLD;0.17131474103585656;0.7818181818181819;3.5679338842975206
2018-09-26;d->d;HOLD;0.11553784860557768;0.7435897435897436;4.666025641025641
2018-09-27;e->e;HOLD;0.19123505976095617;0.9056603773584906;4.209643605870021
2018-09-28;e->e;HOLD;0.1952191235059761;0.9074074074074074;4.141077441077441
2018-10-01;e->e;HOLD;0.19123505976095617;0.9056603773584906;4.209643605870021
2018-10-02;e->e;HOLD;0.19123505976095617;0.9056603773584906;4.209643605870021
2018-10-03;e->e;HOLD;0.1952191235059761;0.9074074074074074;4.141077441077441
2018-10-04;e->e;HOLD;0.1952191235059761;0.9074074074074074;4.141077441077441
2018-10-05;e->e;HOLD;0.199203187250996;0.9090909090909091;4.074675324675324
2018-10-08;e->e;HOLD;0.20318725099601595;0.9107142857142857;4.010338345864662
2018-10-09;e->e;HOLD;0.20318725099601595;0.9107142857142857;4.010338345864662
2018-10-10;e->e;HOLD;0.20717131474103587;0.9122807017543859;3.947973381730188
2018-10-11;e->e;HOLD;0.21115537848605578;0.9137931034482759;3.887492694330801
2018-10-12;d->d;HOLD;0.12350597609561753;0.7560975609756098;4.518583042973288
2018-10-15;d->d;HOLD;0.12749003984063745;0.7619047619047619;4.447397563676634
2018-10-16;d->d;HOLD;0.13147410358565736;0.7674418604651163;4.377906976744186
2018-10-17;d->d;HOLD;0.13147410358565736;0.7674418604651163;4.377906976744186
2018-10-18;c->c;HOLD;0.11155378486055777;0.7;4.3925
2018-10-19;d->d;HOLD;0.13147410358565736;0.75;4.183333333333333
2018-10-22;c->c;HOLD;0.11155378486055777;0.7;4.285365853658536
2018-10-23;c->c;HOLD;0.11553784860557768;0.7073170731707317;4.227061556329849
2018-10-24;c->c;HOLD;0.11952191235059761;0.7142857142857143;4.169435215946844
2018-10-25;c->c;HOLD;0.12350597609561753;0.7209302325581395;4.112579281183932
2018-10-26;c->c;HOLD;0.13545816733067728;0.7555555555555555;4.122705314009662
2018-10-29;b->b;HOLD;0.18326693227091634;0.8070175438596491;3.492437991530551
2018-10-30;b->b;HOLD;0.18725099601593626;0.8103448275862069;3.4473991817650496
2018-10-31;b->b;HOLD;0.1952191235059761;0.8166666666666667;3.360382513661202
2018-11-01;b->b;HOLD;0.199203187250996;0.819672131147541;3.318350079323109
2018-11-02;b->b;HOLD;0.199203187250996;0.819672131147541;3.318350079323109
2018-11-06;b->b;HOLD;0.20717131474103587;0.8253968253968254;3.237103174603175
2018-11-07;b->b;HOLD;0.21115537848605578;0.828125;3.197836538461539
2018-11-08;c->c;HOLD;0.11952191235059761;0.7142857142857143;4.169435215946844
2018-11-09;c->c;HOLD;0.12350597609561753;0.7045454545454546;3.9297979797979794
2018-11-12;c->c;HOLD;0.12749003984063745;0.7111111111111111;3.8801932367149754
2018-11-13;d->d;HOLD;0.12350597609561753;0.7209302325581395;4.112579281183932
2018-11-14;d->d;HOLD;0.13147410358565736;0.75;4.27840909090909
2018-11-15;d->d;HOLD;0.13147410358565736;0.75;4.27840909090909
2018-11-16;d->d;HOLD;0.13545816733067728;0.7727272727272727;4.310101010101009
2018-11-19;e->e;HOLD;0.20318725099601595;0.8947368421052632;3.9399815327793175
2018-11-20;e->e;HOLD;0.20318725099601595;0.8947368421052632;3.9399815327793175
2018-11-21;e->e;HOLD;0.20717131474103587;0.896551724137931;3.8799048751486334
2018-11-22;d->d;HOLD;0.13147410358565736;0.7333333333333333;4.001449275362319
2018-11-23;d->d;HOLD;0.14342629482071714;0.7659574468085106;4.00531914893617
2018-11-26;d->d;HOLD;0.14741035856573706;0.7708333333333334;3.9485544217687076
2018-11-27;d->d;HOLD;0.14741035856573706;0.7708333333333334;3.9485544217687076
2018-11-28;c->c;HOLD;0.13147410358565736;0.7333333333333333;4.001449275362319
2018-11-29;c->c;HOLD;0.12749003984063745;0.7111111111111111;3.8801932367149754
2018-11-30;c->c;HOLD;0.13545816733067728;0.723404255319149;3.782801418439716
2018-12-03;b->b;HOLD;0.1952191235059761;0.8166666666666667;3.360382513661202
2018-12-04;b->b;HOLD;0.1952191235059761;0.8166666666666667;3.360382513661202
2018-12-05;b->b;HOLD;0.199203187250996;0.819672131147541;3.318350079323109
2018-12-06;b->b;HOLD;0.20318725099601595;0.8225806451612904;3.2772657450076808
2018-12-07;a->a;HOLD;0.1394422310756972;0.8974358974358975;5.631410256410256
2018-12-10;a->a;HOLD;0.14342629482071714;0.9;5.5097560975609765
2018-12-11;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2018-12-12;a->a;HOLD;0.14741035856573706;0.9024390243902439;5.393147502903601
2018-12-13;a->a;HOLD;0.15139442231075698;0.9047619047619048;5.281284606866003
2018-12-14;a->a;HOLD;0.1553784860557769;0.9069767441860465;5.173890063424947
2018-12-17;a->a;HOLD;0.14741035856573706;0.8809523809523809;5.142303433001109
2018-12-18;a->a;HOLD;0.14741035856573706;0.8809523809523809;5.142303433001109
2018-12-19;a->a;HOLD;0.14741035856573706;0.8809523809523809;5.142303433001109
2018-12-20;a->a;HOLD;0.1394422310756972;0.8974358974358975;5.631410256410256
2018-12-21;a->a;HOLD;0.13147410358565736;0.8918918918918919;5.891180654338548
2020-01-03;a->a;HOLD;0.11553784860557768;0.8787878787878788;6.487522281639929
2020-01-06;a->a;HOLD;0.11553784860557768;0.8787878787878788;6.487522281639929
2020-01-08;a->a;HOLD;0.11952191235059761;0.9090909090909091;6.711229946524066
2020-01-09;a->a;HOLD;0.12350597609561753;0.9117647058823529;6.538655462184875
2020-01-10;a->a;HOLD;0.12749003984063745;0.9142857142857143;6.374603174603174
2020-01-13;b->b;HOLD;0.1752988047808765;0.8;3.6509090909090913
2020-01-14;c->c;HOLD;0.16334661354581673;0.7735849056603774;3.5957372466806428
2020-01-15;e->e;HOLD;0.17928286852589642;0.8823529411764706;4.259049773755656
2020-01-16;e->e;HOLD;0.18326693227091634;0.8846153846153846;4.189404934687953
2020-01-17;e->e;HOLD;0.1752988047808765;0.88;4.330980392156863
2020-01-20;e->e;HOLD;0.17131474103585656;0.8775510204081632;4.405306122448979
2020-01-21;e->e;HOLD;0.1752988047808765;0.88;4.330980392156863
2020-01-22;e->e;HOLD;0.16733067729083664;0.875;4.482142857142857
2020-01-23;e->e;HOLD;0.16334661354581673;0.8913043478260869;4.759944495837188
2020-01-24;e->e;HOLD;0.1553784860557769;0.8863636363636364;4.943939393939393
2020-01-27;e->e;HOLD;0.1553784860557769;0.8863636363636364;4.943939393939393
2020-01-28;e->e;HOLD;0.1593625498007968;0.8888888888888888;4.850241545893719
2020-01-29;e->e;HOLD;0.1593625498007968;0.8888888888888888;4.850241545893719
2020-01-30;e->e;HOLD;0.16334661354581673;0.8913043478260869;4.759944495837188
2020-01-31;e->e;HOLD;0.16334661354581673;0.8913043478260869;4.759944495837188
2020-02-03;e->e;HOLD;0.16334661354581673;0.8913043478260869;4.759944495837188
2020-02-04;e->e;HOLD;0.16334661354581673;0.8913043478260869;4.759944495837188
2020-02-05;e->e;HOLD;0.16733067729083664;0.8936170212765957;4.672872340425531
2020-02-06;d->d;HOLD;0.20717131474103587;0.8253968253968254;3.237103174603175
