window_start;window_end;rule;support;confidence;lift;from_filtered
2014-02-05;2015-02-05;b->b;0.09163346613545817;0.6764705882352942;4.993944636678201;True
2014-02-05;2015-02-05;c->c;0.11155378486055777;0.6666666666666666;4.08130081300813;True
2014-02-06;2015-02-06;e->e;0.21115537848605578;0.9137931034482759;3.954518430439953;True
2014-02-06;2015-02-06;a->a;0.1952191235059761;0.9074074074074074;4.141077441077441;True
2014-02-06;2015-02-06;d->d;0.20318725099601595;0.796875;3.125244140625;True
2014-02-06;2015-02-06;b->b;0.09163346613545817;0.6764705882352942;4.993944636678201;True
2014-02-06;2015-02-06;c->c;0.10756972111553785;0.6585365853658537;4.132317073170732;True
2014-02-07;2015-02-09;e->e;0.21115537848605578;0.9137931034482759;3.954518430439953;True
2014-02-07;2015-02-09;a->a;0.199203187250996;0.9090909090909091;4.074675324675324;True
2014-02-07;2015-02-09;d->d;0.20318725099601595;0.796875;3.125244140625;True
2014-02-07;2015-02-09;b->b;0.08764940239043825;0.6666666666666666;5.070707070707071;True
2014-02-07;2015-02-09;c->c;0.10756972111553785;0.6585365853658537;4.132317073170732;True
2014-02-10;2015-02-10;e->e;0.21115537848605578;0.9137931034482759;3.954518430439953;True
2014-02-10;2015-02-10;a->a;0.199203187250996;0.9090909090909091;4.074675324675324;True
2014-02-10;2015-02-10;d->d;0.20318725099601595;0.796875;3.125244140625;True
2014-02-10;2015-02-10;b->b;0.09163346613545817;0.6764705882352942;4.993944636678201;True
2014-02-10;2015-02-10;c->c;0.10358565737051793;0.65;4.183333333333334;True
2014-02-11;2015-02-11;e->e;0.21115537848605578;0.9137931034482759;3.954518430439953;True
2014-02-11;2015-02-11;a->a;0.1952191235059761;0.8909090909090909;4.0657851239669425;True
2014-02-11;2015-02-11;d->d;0.20318725099601595;0.796875;3.125244140625;True
2014-02-11;2015-02-11;b->b;0.09561752988047809;0.6857142857142857;4.780952380952381;True
2014-02-11;2015-02-11;c->c;0.099601593625498;0.6410256410256411;4.234143049932523;True
2014-02-12;2015-02-12;e->e;0.21115537848605578;0.9137931034482759;3.954518430439953;True
2014-02-12;2015-02-12;a->a;0.1952191235059761;0.8909090909090909;4.0657851239669425;True
2014-02-12;2015-02-12;d->d;0.20318725099601595;0.796875;3.125244140625;True
2014-02-12;2015-02-12;b->b;0.09561752988047809;0.6857142857142857;4.780952380952381;True
2014-02-12;2015-02-12;c->c;0.099601593625498;0.6410256410256411;4.234143049932523;True
2014-02-13;2015-02-13;e->e;0.21115537848605578;0.9137931034482759;3.954518430439953;True
2014-02-13;2015-02-13;a->a;0.1952191235059761;0.8909090909090909;4.0657851239669425;True
2014-02-13;2015-02-13;d->d;0.20318725099601595;0.796875;3.1748511904761907;True
2014-02-13;2015-02-13;b->b;0.099601593625498;0.6944444444444444;4.71096096096096;True
2014-02-13;2015-02-13;c->c;0.099601593625498;0.6578947368421053;4.345567867036011;True
2014-02-14;2015-02-16;e->e;0.21115537848605578;0.9137931034482759;3.954518430439953;True
2014-02-14;2015-02-16;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-14;2015-02-16;d->d;0.20318725099601595;0.796875;3.1748511904761907;True
2014-02-14;2015-02-16;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-14;2015-02-16;c->c;0.09561752988047809;0.6486486486486487;4.2844950213371265;True
2014-02-17;2015-02-17;e->e;0.21115537848605578;0.9137931034482759;4.023895946763461;True
2014-02-17;2015-02-17;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-17;2015-02-17;d->d;0.20318725099601595;0.8095238095238095;3.225245653817083;True
2014-02-17;2015-02-17;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-17;2015-02-17;c->c;0.099601593625498;0.6578947368421053;4.234143049932523;True
2014-02-18;2015-02-18;e->e;0.20717131474103587;0.9122807017543859;4.0889724310776945;True
2014-02-18;2015-02-18;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-18;2015-02-18;d->d;0.20318725099601595;0.8095238095238095;3.1748511904761907;True
2014-02-18;2015-02-18;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-18;2015-02-18;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-02-19;2015-02-19;e->e;0.20717131474103587;0.9122807017543859;4.017236072637735;True
2014-02-19;2015-02-19;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-19;2015-02-19;d->d;0.199203187250996;0.7936507936507936;3.1620055429579237;True
2014-02-19;2015-02-19;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-19;2015-02-19;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-02-20;2015-02-20;e->e;0.20717131474103587;0.9122807017543859;4.017236072637735;True
2014-02-20;2015-02-20;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-20;2015-02-20;d->d;0.199203187250996;0.7936507936507936;3.1620055429579237;True
2014-02-20;2015-02-20;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-20;2015-02-20;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-02-21;2015-02-24;e->e;0.20717131474103587;0.9122807017543859;4.017236072637735;True
2014-02-21;2015-02-24;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-21;2015-02-24;d->d;0.199203187250996;0.7936507936507936;3.1620055429579237;True
2014-02-21;2015-02-24;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-21;2015-02-24;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-02-24;2015-02-25;e->e;0.20717131474103587;0.9122807017543859;4.017236072637735;True
2014-02-24;2015-02-25;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-24;2015-02-25;d->d;0.199203187250996;0.7936507936507936;3.1620055429579237;True
2014-02-24;2015-02-25;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-24;2015-02-25;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-02-25;2015-02-26;e->e;0.20318725099601595;0.9107142857142857;4.081951530612246;True
2014-02-25;2015-02-26;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-25;2015-02-26;d->d;0.20318725099601595;0.796875;3.125244140625;True
2014-02-25;2015-02-26;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-25;2015-02-26;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-02-26;2015-02-27;e->e;0.20318725099601595;0.9107142857142857;4.081951530612246;True
2014-02-26;2015-02-27;a->a;0.19123505976095617;0.8888888888888888;4.131687242798353;True
2014-02-26;2015-02-27;d->d;0.20318725099601595;0.796875;3.125244140625;True
2014-02-26;2015-02-27;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-02-26;2015-02-27;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-02-27;2015-03-02;e->e;0.20318725099601595;0.9107142857142857;4.081951530612246;True
2014-02-27;2015-03-02;a->a;0.18725099601593626;0.8867924528301887;4.199715201139195;True
2014-02-27;2015-03-02;d->d;0.199203187250996;0.7936507936507936;3.1620055429579237;True
2014-02-27;2015-03-02;b->b;0.10756972111553785;0.6923076923076923;4.455621301775148;True
2014-02-27;2015-03-02;c->c;0.10358565737051793;0.65;4.07875;True
2014-02-28;2015-03-03;e->e;0.20318725099601595;0.9107142857142857;4.081951530612246;True
2014-02-28;2015-03-03;a->a;0.18725099601593626;0.8867924528301887;4.199715201139195;True
2014-02-28;2015-03-03;d->d;0.199203187250996;0.7936507936507936;3.1620055429579237;True
2014-02-28;2015-03-03;b->b;0.10756972111553785;0.6923076923076923;4.455621301775148;True
2014-02-28;2015-03-03;c->c;0.10358565737051793;0.65;4.07875;True
2014-03-03;2015-03-04;e->e;0.20318725099601595;0.9107142857142857;4.081951530612246;True
2014-03-03;2015-03-04;a->a;0.18326693227091634;0.8846153846153846;4.2699704142011825;True
2014-03-03;2015-03-04;d->d;0.199203187250996;0.7936507936507936;3.1620055429579237;True
2014-03-03;2015-03-04;b->b;0.11155378486055777;0.7;4.3925;True
2014-03-03;2015-03-04;c->c;0.10358565737051793;0.65;4.07875;True
2014-03-04;2015-03-05;e->e;0.1952191235059761;0.9074074074074074;4.217764060356653;True
2014-03-04;2015-03-05;a->a;0.18326693227091634;0.8846153846153846;4.2699704142011825;True
2014-03-04;2015-03-05;d->d;0.20717131474103587;0.8;3.08923076923077;True
2014-03-04;2015-03-05;b->b;0.11155378486055777;0.7;4.3925;True
2014-03-04;2015-03-05;c->c;0.10358565737051793;0.65;4.07875;True
2014-03-05;2015-03-06;e->e;0.199203187250996;0.9259259259259259;4.225589225589226;True
2014-03-05;2015-03-06;a->a;0.18326693227091634;0.8846153846153846;4.2699704142011825;True
2014-03-05;2015-03-06;d->d;0.20717131474103587;0.8;3.1375000000000006;True
2014-03-05;2015-03-06;b->b;0.11553784860557768;0.7073170731707317;4.330160618679358;True
2014-03-05;2015-03-06;c->c;0.099601593625498;0.6410256410256411;4.125575279421433;True
2014-03-06;2015-03-10;e->e;0.19123505976095617;0.9230769230769231;4.37155297532656;True
2014-03-06;2015-03-10;a->a;0.18326693227091634;0.8846153846153846;4.2699704142011825;True
2014-03-06;2015-03-10;d->d;0.20717131474103587;0.8;3.1375000000000006;True
2014-03-06;2015-03-10;b->b;0.11553784860557768;0.7073170731707317;4.330160618679358;True
2014-03-06;2015-03-10;c->c;0.10756972111553785;0.6585365853658537;4.031528851873885;True
2014-03-07;2015-03-11;e->e;0.1952191235059761;0.9245283018867925;4.297344514325646;True
2014-03-07;2015-03-11;a->a;0.18326693227091634;0.8846153846153846;4.2699704142011825;True
2014-03-07;2015-03-11;d->d;0.20318725099601595;0.8225806451612904;3.3301248699271597;True
2014-03-07;2015-03-11;b->b;0.11553784860557768;0.7073170731707317;4.330160618679358;True
2014-03-07;2015-03-11;c->c;0.11952191235059761;0.6976744186046512;4.169435215946844;True
2014-03-11;2015-03-12;e->e;0.19123505976095617;0.9056603773584906;4.209643605870021;True
2014-03-11;2015-03-12;a->a;0.18326693227091634;0.8846153846153846;4.2699704142011825;True
2014-03-11;2015-03-12;d->d;0.199203187250996;0.8064516129032258;3.2648283038501558;True
2014-03-11;2015-03-12;c->c;0.11952191235059761;0.7142857142857143;4.268707482993198;True
2014-03-11;2015-03-12;b->b;0.11952191235059761;0.7142857142857143;4.372822299651569;True
2014-03-12;2015-03-13;e->e;0.18725099601593626;0.9215686274509803;4.448340874811462;True
2014-03-12;2015-03-13;a->a;0.19123505976095617;0.8888888888888888;4.209643605870021;True
2014-03-12;2015-03-13;d->d;0.2151394422310757;0.8307692307692308;3.208047337278107;True
2014-03-12;2015-03-13;b->b;0.11553784860557768;0.725;4.5493749999999995;True
2014-03-12;2015-03-13;c->c;0.11553784860557768;0.7073170731707317;4.330160618679358;True
2014-03-13;2015-03-16;e->e;0.19123505976095617;0.9230769230769231;4.37155297532656;True
2014-03-13;2015-03-16;a->a;0.19123505976095617;0.8888888888888888;4.209643605870021;True
2014-03-13;2015-03-16;d->d;0.21115537848605578;0.828125;3.247802734375;True
2014-03-13;2015-03-16;b->b;0.11155378486055777;0.717948717948718;4.620644312952005;True
2014-03-13;2015-03-16;c->c;0.11952191235059761;0.7142857142857143;4.268707482993198;True
2014-03-14;2015-03-17;e->e;0.18725099601593626;0.9038461538461539;4.362795857988165;True
2014-03-14;2015-03-17;a->a;0.1952191235059761;0.8909090909090909;4.141077441077441;True
2014-03-14;2015-03-17;d->d;0.20717131474103587;0.8253968253968254;3.237103174603175;True
2014-03-14;2015-03-17;c->c;0.12749003984063745;0.7272727272727273;4.1487603305785115;True
2014-03-14;2015-03-17;b->b;0.10358565737051793;0.7027027027027027;4.766983199415632;True
2014-03-17;2015-03-18;e->e;0.18725099601593626;0.9038461538461539;4.362795857988165;True
2014-03-17;2015-03-18;a->a;0.1952191235059761;0.8909090909090909;4.141077441077441;True
2014-03-17;2015-03-18;d->d;0.20318725099601595;0.8095238095238095;3.225245653817083;True
2014-03-17;2015-03-18;c->c;0.12749003984063745;0.7272727272727273;4.056565656565656;True
2014-03-17;2015-03-18;b->b;0.10358565737051793;0.7027027027027027;4.766983199415632;True
2014-03-18;2015-03-19;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-18;2015-03-19;a->a;0.20318725099601595;0.8947368421052632;4.010338345864662;True
2014-03-18;2015-03-19;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-18;2015-03-19;b->b;0.10358565737051793;0.7027027027027027;4.6415362731152205;True
2014-03-18;2015-03-19;c->c;0.11952191235059761;0.6976744186046512;4.072471606273662;True
2014-03-19;2015-03-20;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-19;2015-03-20;a->a;0.199203187250996;0.8928571428571429;4.074675324675324;True
2014-03-19;2015-03-20;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-19;2015-03-20;b->b;0.10756972111553785;0.7105263157894737;4.5728744939271255;True
2014-03-19;2015-03-20;c->c;0.11952191235059761;0.6976744186046512;4.072471606273662;True
2014-03-20;2015-03-23;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-20;2015-03-23;a->a;0.199203187250996;0.8928571428571429;4.001913265306122;True
2014-03-20;2015-03-23;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-20;2015-03-23;c->c;0.11952191235059761;0.6976744186046512;4.072471606273662;True
2014-03-20;2015-03-23;b->b;0.10358565737051793;0.6842105263157895;4.519390581717452;True
2014-03-21;2015-03-24;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-21;2015-03-24;a->a;0.20717131474103587;0.896551724137931;3.8799048751486334;True
2014-03-21;2015-03-24;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-21;2015-03-24;c->c;0.11553784860557768;0.6904761904761905;4.126417233560091;True
2014-03-21;2015-03-24;b->b;0.099601593625498;0.6756756756756757;4.5836376917458;True
2014-03-24;2015-03-25;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-24;2015-03-25;a->a;0.20717131474103587;0.896551724137931;3.8799048751486334;True
2014-03-24;2015-03-25;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-24;2015-03-25;c->c;0.11553784860557768;0.6904761904761905;4.126417233560091;True
2014-03-24;2015-03-25;b->b;0.099601593625498;0.6756756756756757;4.5836376917458;True
2014-03-25;2015-03-26;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-25;2015-03-26;a->a;0.21115537848605578;0.8983050847457628;3.8216029876472275;True
2014-03-25;2015-03-26;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-25;2015-03-26;c->c;0.11553784860557768;0.6904761904761905;4.126417233560091;True
2014-03-25;2015-03-26;b->b;0.09561752988047809;0.6666666666666666;4.648148148148147;True
2014-03-26;2015-03-27;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-26;2015-03-27;a->a;0.21115537848605578;0.8983050847457628;3.8216029876472275;True
2014-03-26;2015-03-27;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-26;2015-03-27;c->c;0.11553784860557768;0.6904761904761905;4.126417233560091;True
2014-03-26;2015-03-27;b->b;0.09561752988047809;0.6666666666666666;4.648148148148147;True
2014-03-27;2015-03-30;a->a;0.21115537848605578;0.9137931034482759;3.887492694330801;True
2014-03-27;2015-03-30;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-27;2015-03-30;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-27;2015-03-30;c->c;0.11553784860557768;0.6904761904761905;4.126417233560091;True
2014-03-27;2015-03-30;b->b;0.099601593625498;0.6756756756756757;4.71096096096096;True
2014-03-28;2015-03-31;a->a;0.21115537848605578;0.9137931034482759;3.887492694330801;True
2014-03-28;2015-03-31;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-28;2015-03-31;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-28;2015-03-31;c->c;0.11952191235059761;0.6976744186046512;4.169435215946844;True
2014-03-28;2015-03-31;b->b;0.099601593625498;0.6944444444444444;4.8418209876543195;True
2014-03-31;2015-04-01;a->a;0.20717131474103587;0.9122807017543859;3.947973381730188;True
2014-03-31;2015-04-01;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-03-31;2015-04-01;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-03-31;2015-04-01;b->b;0.10756972111553785;0.7105263157894737;4.693213296398892;True
2014-03-31;2015-04-01;c->c;0.11553784860557768;0.6904761904761905;4.227061556329849;True
2014-04-01;2015-04-02;a->a;0.20717131474103587;0.9122807017543859;3.947973381730188;True
2014-04-01;2015-04-02;e->e;0.19123505976095617;0.9056603773584906;4.289070843716624;True
2014-04-01;2015-04-02;d->d;0.199203187250996;0.8064516129032258;3.318350079323109;True
2014-04-01;2015-04-02;b->b;0.11155378486055777;0.717948717948718;4.620644312952005;True
2014-04-01;2015-04-02;c->c;0.11155378486055777;0.7;4.3925;True
2014-04-02;2015-04-03;a->a;0.20318725099601595;0.9107142857142857;4.010338345864662;True
2014-04-02;2015-04-03;e->e;0.1952191235059761;0.8909090909090909;4.0657851239669425;True
2014-04-02;2015-04-03;d->d;0.18725099601593626;0.7833333333333333;3.3324858757062144;True
2014-04-02;2015-04-03;c->c;0.11952191235059761;0.7142857142857143;4.268707482993198;True
2014-04-02;2015-04-03;b->b;0.10756972111553785;0.7105263157894737;4.693213296398892;True
2014-04-03;2015-04-06;a->a;0.20318725099601595;0.9107142857142857;4.010338345864662;True
2014-04-03;2015-04-06;e->e;0.1952191235059761;0.8909090909090909;4.0657851239669425;True
2014-04-03;2015-04-06;d->d;0.18725099601593626;0.7833333333333333;3.3324858757062144;True
2014-04-03;2015-04-06;c->c;0.11952191235059761;0.7142857142857143;4.268707482993198;True
2014-04-03;2015-04-06;b->b;0.10756972111553785;0.7105263157894737;4.693213296398892;True
2014-04-04;2015-04-07;a->a;0.199203187250996;0.9090909090909091;4.074675324675324;True
2014-04-04;2015-04-07;e->e;0.199203187250996;0.8928571428571429;4.074675324675324;True
2014-04-04;2015-04-07;d->d;0.18725099601593626;0.7966101694915254;3.388968687158862;True
2014-04-04;2015-04-07;b->b;0.11155378486055777;0.717948717948718;4.620644312952005;True
2014-04-04;2015-04-07;c->c;0.11952191235059761;0.7142857142857143;4.268707482993198;True
2014-04-07;2015-04-08;e->e;0.20318725099601595;0.9107142857142857;4.156168831168832;True
2014-04-07;2015-04-08;a->a;0.19123505976095617;0.9056603773584906;4.209643605870021;True
2014-04-07;2015-04-08;d->d;0.19123505976095617;0.8135593220338984;3.461074403906923;True
2014-04-07;2015-04-08;b->b;0.11952191235059761;0.7317073170731707;4.479476502082095;True
2014-04-07;2015-04-08;c->c;0.11952191235059761;0.7142857142857143;4.268707482993198;True
2014-04-08;2015-04-09;e->e;0.199203187250996;0.9090909090909091;4.225589225589226;True
2014-04-08;2015-04-09;a->a;0.19123505976095617;0.9056603773584906;4.209643605870021;True
2014-04-08;2015-04-09;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-04-08;2015-04-09;b->b;0.11952191235059761;0.7317073170731707;4.479476502082095;True
2014-04-08;2015-04-09;c->c;0.11155378486055777;0.6829268292682927;4.180844735276621;True
2014-04-09;2015-04-10;e->e;0.20318725099601595;0.9107142857142857;4.156168831168832;True
2014-04-09;2015-04-10;a->a;0.18725099601593626;0.9038461538461539;4.280478955007257;True
2014-04-09;2015-04-10;d->d;0.1952191235059761;0.8032786885245902;3.30529427573233;True
2014-04-09;2015-04-10;b->b;0.12350597609561753;0.7380952380952381;4.4109977324263046;True
2014-04-09;2015-04-10;c->c;0.10756972111553785;0.675;4.235625;True
2014-04-10;2015-04-13;e->e;0.20318725099601595;0.9107142857142857;4.156168831168832;True
2014-04-10;2015-04-13;a->a;0.18725099601593626;0.8867924528301887;4.199715201139195;True
2014-04-10;2015-04-13;d->d;0.19123505976095617;0.8;3.3466666666666667;True
2014-04-10;2015-04-13;b->b;0.12350597609561753;0.7380952380952381;4.30841638981174;True
2014-04-10;2015-04-13;c->c;0.10756972111553785;0.675;4.235625;True
2014-04-11;2015-04-14;e->e;0.20318725099601595;0.9107142857142857;4.156168831168832;True
2014-04-11;2015-04-14;a->a;0.18725099601593626;0.8867924528301887;4.199715201139195;True
2014-04-11;2015-04-14;d->d;0.18725099601593626;0.7966101694915254;3.388968687158862;True
2014-04-11;2015-04-14;b->b;0.12350597609561753;0.7380952380952381;4.30841638981174;True
2014-04-11;2015-04-14;c->c;0.11155378486055777;0.6829268292682927;4.180844735276621;True
2014-04-14;2015-04-15;e->e;0.199203187250996;0.9090909090909091;4.225589225589226;True
2014-04-14;2015-04-15;a->a;0.18725099601593626;0.8867924528301887;4.199715201139195;True
2014-04-14;2015-04-15;d->d;0.19123505976095617;0.8;3.3466666666666667;True
2014-04-14;2015-04-15;b->b;0.12350597609561753;0.7209302325581395;4.208220659816117;True
2014-04-14;2015-04-15;c->c;0.10756972111553785;0.675;4.132317073170732;True
2014-04-15;2015-04-16;e->e;0.199203187250996;0.9259259259259259;4.3038408779149515;True
2014-04-15;2015-04-16;a->a;0.18725099601593626;0.8867924528301887;4.199715201139195;True
2014-04-15;2015-04-16;d->d;0.19123505976095617;0.8;3.3466666666666667;True
2014-04-15;2015-04-16;b->b;0.12350597609561753;0.7209302325581395;4.208220659816117;True
2014-04-15;2015-04-16;c->c;0.10756972111553785;0.6585365853658537;4.031528851873885;True
2014-04-16;2015-04-17;e->e;0.199203187250996;0.9259259259259259;4.3038408779149515;True
2014-04-16;2015-04-17;a->a;0.18725099601593626;0.8867924528301887;4.199715201139195;True
