window_start;window_end;signal_day;current_symbol;predicted_symbol;signal;chosen_rule;rule_support;rule_confidence;rule_lift;open;close;ret_oc;strategy_ret;equity_curve
2015-06-01;2017-05-30;2017-05-31;e;e;HOLD;e->e;0.14741035856573706;0.9487179487179487;5.953205128205129;161.6;155.93;-0.035086633663366264;0.0;1.0305959913860927
2015-06-02;2017-05-31;2017-06-01;e;e;HOLD;e->e;0.14741035856573706;0.9487179487179487;5.953205128205129;156.4;153.0;-0.021739130434782643;0.0;1.0305959913860927
2015-06-03;2017-06-01;2017-06-02;d;c;SELL;d->c;0.02390438247011952;0.2;0.45225225225225224;153.0;157.14;0.027058823529411677;-0.027058823529411677;1.0027092763250574
2015-06-04;2017-06-02;2017-06-05;d;c;SELL;d->c;0.02390438247011952;0.2;0.45225225225225224;157.1;154.7;-0.015276893698281386;0.015276893698281386;1.0180275593497559
2015-06-05;2017-06-05;2017-06-06;d;d;HOLD;d->d;0.09163346613545817;0.7419354838709677;5.819556451612904;154.49;152.8;-0.010939219366949303;0.0;1.0180275593497559
2015-06-08;2017-06-06;2017-06-07;d;d;HOLD;d->d;0.09561752988047809;0.75;5.704545454545455;153.3;152.82;-0.0031311154598827017;0.0;1.0180275593497559
2015-06-09;2017-06-07;2017-06-08;c;c;HOLD;c->c;0.3904382470119522;0.8909090909090909;2.0328925619834712;153.16;151.93;-0.008030817445808238;0.0;1.0180275593497559
2015-06-10;2017-06-08;2017-06-09;c;c;HOLD;c->c;0.3904382470119522;0.8909090909090909;2.0328925619834712;151.41;150.13;-0.008453866983686687;0.0;1.0180275593497559
2015-06-11;2017-06-09;2017-06-13;c;c;HOLD;c->c;0.3904382470119522;0.8909090909090909;2.0328925619834712;145.35;146.0;0.004471964224286245;0.0;1.0180275593497559
2015-06-15;2017-06-13;2017-06-14;c;c;HOLD;c->c;0.38645418326693226;0.8899082568807339;2.030608840700584;145.65;143.0;-0.018194301407483734;0.0;1.0180275593497559
2015-06-16;2017-06-14;2017-06-15;b;b;HOLD;b->b;0.15139442231075698;0.8260869565217391;4.411655874190565;141.94;139.0;-0.020712977314358165;0.0;1.0180275593497559
2015-06-17;2017-06-15;2017-06-16;b;b;HOLD;b->b;0.1553784860557769;0.8297872340425532;4.339095744680851;139.65;141.63;0.014178302900107338;0.0;1.0180275593497559
2015-06-18;2017-06-16;2017-06-19;b;b;HOLD;b->b;0.1593625498007968;0.8333333333333334;4.2687074829931975;142.5;145.0;0.017543859649122806;0.0;1.0180275593497559
2015-06-19;2017-06-19;2017-06-20;a;a;HOLD;a->a;0.0796812749003984;0.8695652173913043;9.094202898550725;145.2;144.9;-0.0020661157024792214;0.0;1.0180275593497559
2015-06-22;2017-06-20;2017-06-21;a;a;HOLD;a->a;0.08366533864541832;0.9130434782608695;9.54891304347826;144.16;143.49;-0.00464761376248604;0.0;1.0180275593497559
2015-06-23;2017-06-21;2017-06-22;a;a;HOLD;a->a;0.08764940239043825;0.9166666666666666;9.203333333333335;142.39;144.25;0.013062715078306157;0.0;1.0180275593497559
2015-06-24;2017-06-22;2017-06-23;a;a;HOLD;a->a;0.09163346613545817;0.92;8.881538461538462;144.4;144.1;-0.0020775623268698847;0.0;1.0180275593497559
2015-06-25;2017-06-23;2017-06-26;a;a;HOLD;a->a;0.09561752988047809;0.9230769230769231;8.581196581196581;144.85;144.49;-0.0024853296513633774;0.0;1.0180275593497559
2015-06-26;2017-06-26;2017-06-27;a;a;HOLD;a->a;0.09561752988047809;0.9230769230769231;8.581196581196581;144.05;147.1;0.021173203748698247;0.0;1.0180275593497559
2015-06-29;2017-06-27;2017-06-28;a;a;HOLD;a->a;0.099601593625498;0.9259259259259259;8.30026455026455;146.2;145.5;-0.004787961696306352;0.0;1.0180275593497559
2015-06-30;2017-06-28;2017-06-29;a;a;HOLD;a->a;0.10358565737051793;0.9285714285714286;8.036945812807883;146.51;143.8;-0.01849703091939103;0.0;1.0180275593497559
2015-07-01;2017-06-29;2017-06-30;a;a;HOLD;a->a;0.10358565737051793;0.9285714285714286;8.036945812807883;143.2;145.59;0.016689944134078316;0.0;1.0180275593497559
2015-07-02;2017-06-30;2017-07-03;a;a;HOLD;a->a;0.10756972111553785;0.9310344827586207;7.789655172413793;146.65;147.5;0.005796113194681175;0.0;1.0180275593497559
2015-07-03;2017-07-03;2017-07-04;a;a;HOLD;a->a;0.11155378486055777;0.9333333333333333;7.556989247311828;147.5;149.39;0.012813559322033806;0.0;1.0180275593497559
2015-07-06;2017-07-04;2017-07-05;a;a;HOLD;a->a;0.11553784860557768;0.9354838709677419;7.337701612903226;149.39;148.96;-0.002878372046321564;0.0;1.0180275593497559
2015-07-07;2017-07-05;2017-07-06;a;a;HOLD;a->a;0.11952191235059761;0.9375;7.130681818181819;149.2;150.35;0.007707774798927653;0.0;1.0180275593497559
2015-07-08;2017-07-06;2017-07-07;b;b;HOLD;b->b;0.14741035856573706;0.8222222222222222;4.48647342995169;149.65;152.16;0.016772469094553898;0.0;1.0180275593497559
2015-07-09;2017-07-07;2017-07-10;b;b;HOLD;b->b;0.15139442231075698;0.8444444444444444;4.607729468599033;152.48;155.0;0.01652675760755516;0.0;1.0180275593497559
2015-07-10;2017-07-10;2017-07-11;b;b;HOLD;b->b;0.1553784860557769;0.8478260869565217;4.527752081406105;155.55;156.91;0.008743169398907008;0.0;1.0180275593497559
2015-07-13;2017-07-11;2017-07-12;b;b;HOLD;b->b;0.1593625498007968;0.851063829787234;4.450354609929078;157.53;160.85;0.021075350726845635;0.0;1.0180275593497559
2015-07-14;2017-07-12;2017-07-13;b;b;HOLD;b->b;0.16334661354581673;0.8541666666666666;4.375425170068027;161.46;159.94;-0.009414096370618172;0.0;1.0180275593497559
2015-07-15;2017-07-13;2017-07-14;c;c;HOLD;c->c;0.30278884462151395;0.8636363636363636;2.4633264462809916;159.9;161.4;0.009380863039399624;0.0;1.0180275593497559
2015-07-16;2017-07-14;2017-07-17;c;c;HOLD;c->c;0.30278884462151395;0.8636363636363636;2.4633264462809916;161.8;161.98;0.0011124845488255772;0.0;1.0180275593497559
2015-07-17;2017-07-17;2017-07-18;c;c;HOLD;c->c;0.30278884462151395;0.8636363636363636;2.4633264462809916;162.0;161.7;-0.001851851851851922;0.0;1.0180275593497559
2015-07-20;2017-07-18;2017-07-19;c;c;HOLD;c->c;0.30278884462151395;0.8636363636363636;2.4633264462809916;161.3;164.34;0.01884686918784868;0.0;1.0180275593497559
2015-07-21;2017-07-19;2017-07-20;d;d;HOLD;d->d;0.12350597609561753;0.775;4.744512195121952;164.06;163.93;-0.0007923930269413352;0.0;1.0180275593497559
2015-07-22;2017-07-20;2017-07-21;d;d;HOLD;d->d;0.12749003984063745;0.7804878048780488;4.778108268887568;163.99;162.1;-0.011525092993475301;0.0;1.0180275593497559
2015-07-23;2017-07-21;2017-07-24;d;d;HOLD;d->d;0.12749003984063745;0.7804878048780488;4.778108268887568;161.21;161.33;0.0007443706966069384;0.0;1.0180275593497559
2015-07-24;2017-07-24;2017-07-25;d;d;HOLD;d->d;0.12350597609561753;0.775;4.863125;161.66;160.22;-0.008907583817889383;0.0;1.0180275593497559
2015-07-27;2017-07-25;2017-07-26;d;d;HOLD;d->d;0.12350597609561753;0.775;4.863125;160.71;161.55;0.005226806048161305;0.0;1.0180275593497559
2015-07-28;2017-07-26;2017-07-27;d;d;HOLD;d->d;0.12749003984063745;0.8;4.897560975609756;162.41;166.0;0.022104550212425366;0.0;1.0180275593497559
2015-07-29;2017-07-27;2017-07-28;d;d;HOLD;d->d;0.13147410358565736;0.8048780487804879;4.810104529616725;165.37;165.4;0.00018141138054061278;0.0;1.0180275593497559
2015-07-30;2017-07-28;2017-07-31;d;d;HOLD;d->d;0.13545816733067728;0.8095238095238095;4.725359911406423;165.53;164.53;-0.006041200990756963;0.0;1.0180275593497559
2015-07-31;2017-07-31;2017-08-01;c;c;HOLD;c->c;0.2868525896414343;0.8571428571428571;2.561224489795919;165.5;166.31;0.004894259818731131;0.0;1.0180275593497559
2015-08-03;2017-08-01;2017-08-02;c;c;HOLD;c->c;0.2868525896414343;0.8571428571428571;2.561224489795919;166.6;169.9;0.019807923169267775;0.0;1.0180275593497559
2015-08-04;2017-08-02;2017-08-03;c;c;HOLD;c->c;0.2868525896414343;0.8571428571428571;2.561224489795919;170.0;170.0;0.0;0.0;1.0180275593497559
2015-08-05;2017-08-03;2017-08-04;c;c;HOLD;c->c;0.2868525896414343;0.8571428571428571;2.561224489795919;169.49;169.73;0.001416012744114583;0.0;1.0180275593497559
2015-08-06;2017-08-04;2017-08-07;c;c;HOLD;c->c;0.2868525896414343;0.8571428571428571;2.561224489795919;170.47;172.79;0.013609432744764435;0.0;1.0180275593497559
2015-08-07;2017-08-07;2017-08-08;c;c;HOLD;c->c;0.2868525896414343;0.8571428571428571;2.561224489795919;173.0;175.75;0.015895953757225433;0.0;1.0180275593497559
2015-08-10;2017-08-08;2017-08-09;d;d;HOLD;d->d;0.13545816733067728;0.7906976744186046;4.510570824524313;174.8;173.4;-0.008009153318077835;0.0;1.0180275593497559
2015-08-11;2017-08-09;2017-08-10;d;d;HOLD;d->d;0.14342629482071714;0.8;4.3652173913043475;173.75;172.2;-0.008920863309352583;0.0;1.0180275593497559
2015-08-12;2017-08-10;2017-08-11;d;d;HOLD;d->d;0.14741035856573706;0.8043478260869565;4.295559666975024;171.26;172.05;0.004612869321499594;0.0;1.0180275593497559
2015-08-13;2017-08-11;2017-08-14;d;d;HOLD;d->d;0.15139442231075698;0.8085106382978723;4.2278368794326235;173.0;172.51;-0.002832369942196584;0.0;1.0180275593497559
2015-08-14;2017-08-14;2017-08-15;d;d;HOLD;d->d;0.15139442231075698;0.8085106382978723;4.2278368794326235;172.31;172.33;0.00011606987406424602;0.0;1.0180275593497559
2015-08-17;2017-08-15;2017-08-16;d;d;HOLD;d->d;0.1553784860557769;0.8125;4.161989795918368;172.95;173.05;0.000578201792425688;0.0;1.0180275593497559
2015-08-18;2017-08-16;2017-08-17;d;d;HOLD;d->d;0.1593625498007968;0.8163265306122449;4.09795918367347;172.5;172.72;0.001275362318840573;0.0;1.0180275593497559
2015-08-19;2017-08-17;2017-08-18;c;c;HOLD;c->c;0.2549800796812749;0.8311688311688312;2.7093945016022936;171.71;169.5;-0.01287053753421471;0.0;1.0180275593497559
2015-08-20;2017-08-18;2017-08-21;c;c;HOLD;c->c;0.2549800796812749;0.8311688311688312;2.7093945016022936;169.77;169.9;0.0007657418860811418;0.0;1.0180275593497559
2015-08-21;2017-08-21;2017-08-22;c;c;HOLD;c->c;0.250996015936255;0.8289473684210527;2.737707756232687;171.2;171.0;-0.0011682242990653543;0.0;1.0180275593497559
2015-08-24;2017-08-22;2017-08-23;c;c;HOLD;c->c;0.250996015936255;0.8289473684210527;2.737707756232687;171.0;175.3;0.025146198830409423;0.0;1.0180275593497559
2015-08-25;2017-08-23;2017-08-24;b;b;HOLD;b->b;0.17131474103585656;0.8431372549019608;4.069758672699848;175.5;179.8;0.024501424501424566;0.0;1.0180275593497559
2015-08-26;2017-08-24;2017-08-25;b;b;HOLD;b->b;0.1752988047808765;0.8461538461538461;4.0072568940493465;180.85;180.51;-0.0018800110588886006;0.0;1.0180275593497559
2015-08-27;2017-08-25;2017-08-28;b;b;HOLD;b->b;0.17928286852589642;0.8490566037735849;3.9465408805031448;180.6;181.85;0.006921373200442968;0.0;1.0180275593497559
2015-08-28;2017-08-28;2017-08-29;c;c;HOLD;c->c;0.23904382470119523;0.8108108108108109;2.7501826150474797;182.0;181.89;-0.0006043956043956793;0.0;1.0180275593497559
2015-08-31;2017-08-29;2017-08-30;c;c;HOLD;c->c;0.23904382470119523;0.8108108108108109;2.7501826150474797;182.5;183.5;0.005479452054794521;0.0;1.0180275593497559
2015-09-01;2017-08-30;2017-08-31;c;c;HOLD;c->c;0.23904382470119523;0.8108108108108109;2.7501826150474797;182.99;183.51;0.0028416853379965123;0.0;1.0180275593497559
2015-09-02;2017-08-31;2017-09-01;c;c;HOLD;c->c;0.23904382470119523;0.8108108108108109;2.7501826150474797;183.85;183.66;-0.0010334511830296315;0.0;1.0180275593497559
2015-09-03;2017-09-01;2017-09-04;c;c;HOLD;c->c;0.23904382470119523;0.8108108108108109;2.7501826150474797;181.51;184.1;0.014269186270728904;0.0;1.0180275593497559
2015-09-04;2017-09-04;2017-09-05;c;c;HOLD;c->c;0.2350597609561753;0.8082191780821918;2.7789453931319197;184.39;184.14;-0.0013558218992353165;0.0;1.0180275593497559
2015-09-07;2017-09-05;2017-09-06;d;d;HOLD;d->d;0.16334661354581673;0.803921568627451;3.8804675716440418;183.25;183.12;-0.0007094133697134813;0.0;1.0180275593497559
2015-09-08;2017-09-06;2017-09-07;d;d;HOLD;d->d;0.16733067729083664;0.8076923076923077;3.8251088534107396;183.47;184.0;0.0028887556548754627;0.0;1.0180275593497559
2015-09-09;2017-09-07;2017-09-08;d;d;HOLD;d->d;0.16733067729083664;0.8076923076923077;3.8251088534107396;184.1;185.89;0.009722976643128692;0.0;1.0180275593497559
2015-09-10;2017-09-08;2017-09-11;d;d;HOLD;d->d;0.17131474103585656;0.8113207547169812;3.7711390635918933;186.7;190.5;0.020353508302088975;0.0;1.0180275593497559
2015-09-11;2017-09-11;2017-09-12;d;d;HOLD;d->d;0.1752988047808765;0.8148148148148148;3.718518518518519;191.03;189.32;-0.00895147359053556;0.0;1.0180275593497559
2015-09-14;2017-09-12;2017-09-13;d;d;HOLD;d->d;0.1752988047808765;0.8148148148148148;3.718518518518519;189.32;189.1;-0.0011620536657511032;0.0;1.0180275593497559
2015-09-15;2017-09-13;2017-09-14;d;d;HOLD;d->d;0.17928286852589642;0.8181818181818182;3.667207792207792;189.0;188.64;-0.001904761904761977;0.0;1.0180275593497559
2015-09-16;2017-09-14;2017-09-15;d;d;HOLD;d->d;0.18326693227091634;0.8214285714285714;3.617167919799499;188.73;188.75;0.00010597149366825747;0.0;1.0180275593497559
2015-09-17;2017-09-15;2017-09-18;d;d;HOLD;d->d;0.18725099601593626;0.8245614035087719;3.5683605565638237;189.56;188.04;-0.008018569318421662;0.0;1.0180275593497559
2015-09-18;2017-09-18;2017-09-19;d;d;HOLD;d->d;0.19123505976095617;0.8275862068965517;3.520748100526008;187.68;184.85;-0.015078857630008592;0.0;1.0180275593497559
2015-09-21;2017-09-19;2017-09-20;d;d;HOLD;d->d;0.1952191235059761;0.8305084745762712;3.474293785310734;184.5;186.47;0.010677506775067744;0.0;1.0180275593497559
2015-09-22;2017-09-20;2017-09-21;c;c;HOLD;c->c;0.1952191235059761;0.765625;3.002685546875;186.4;187.38;0.0052575107296136785;0.0;1.0180275593497559
2015-09-23;2017-09-21;2017-09-22;c;c;HOLD;c->c;0.1952191235059761;0.765625;3.002685546875;187.35;187.55;0.0010675206832133283;0.0;1.0180275593497559
2015-09-24;2017-09-22;2017-09-25;c;c;HOLD;c->c;0.1952191235059761;0.765625;3.002685546875;187.37;191.2;0.02044083898169389;0.0;1.0180275593497559
2015-09-25;2017-09-25;2017-09-26;c;c;HOLD;c->c;0.199203187250996;0.7692307692307693;2.970414201183432;191.56;192.54;0.005115890582585037;0.0;1.0180275593497559
2015-09-28;2017-09-26;2017-09-27;c;c;HOLD;c->c;0.199203187250996;0.7692307692307693;2.970414201183432;192.94;193.7;0.003939048408831714;0.0;1.0180275593497559
2015-09-29;2017-09-27;2017-09-28;c;c;HOLD;c->c;0.199203187250996;0.7692307692307693;2.970414201183432;193.68;191.96;-0.00888062783973564;0.0;1.0180275593497559
2015-09-30;2017-09-28;2017-09-29;c;c;HOLD;c->c;0.20717131474103587;0.7878787878787878;2.951605608322027;192.0;192.33;0.001718750000000065;0.0;1.0180275593497559
2015-10-01;2017-09-29;2017-10-02;c;c;HOLD;c->c;0.21115537848605578;0.7910447761194029;2.919885864793679;192.76;193.0;0.0012450715916165651;0.0;1.0180275593497559
2015-10-02;2017-10-02;2017-10-03;c;c;HOLD;c->c;0.2151394422310757;0.7941176470588235;2.888746803069054;193.28;192.5;-0.004035596026490072;0.0;1.0180275593497559
2015-10-05;2017-10-03;2017-10-04;c;c;HOLD;c->c;0.2151394422310757;0.7941176470588235;2.888746803069054;192.49;192.03;-0.0023897345316640237;0.0;1.0180275593497559
2015-10-06;2017-10-04;2017-10-05;c;c;HOLD;c->c;0.21912350597609562;0.7971014492753623;2.858178053830228;192.0;193.74;0.009062500000000048;0.0;1.0180275593497559
2015-10-07;2017-10-05;2017-10-06;c;c;HOLD;c->c;0.22709163346613545;0.8028169014084507;2.7987089201877926;194.3;194.16;-0.0007205352547607554;0.0;1.0180275593497559
2015-10-08;2017-10-06;2017-10-09;c;c;HOLD;c->c;0.2350597609561753;0.7972972972972973;2.6682882882882883;194.2;194.0;-0.0010298661174046788;0.0;1.0180275593497559
2015-10-09;2017-10-09;2017-10-10;c;c;HOLD;c->c;0.23904382470119523;0.8;2.6421052631578945;194.3;193.21;-0.005609881626351021;0.0;1.0180275593497559
2015-10-12;2017-10-10;2017-10-11;c;c;HOLD;c->c;0.24302788844621515;0.8026315789473685;2.6163704716336293;193.95;195.83;0.009693219902036731;0.0;1.0180275593497559
2015-10-13;2017-10-11;2017-10-12;c;c;HOLD;c->c;0.250996015936255;0.8076923076923077;2.5991124260355027;195.85;195.51;-0.001736022466173109;0.0;1.0180275593497559
2015-10-14;2017-10-12;2017-10-13;c;c;HOLD;c->c;0.2549800796812749;0.810126582278481;2.573946482935427;195.62;196.48;0.004396278499130893;0.0;1.0180275593497559
2015-10-15;2017-10-13;2017-10-16;c;c;HOLD;c->c;0.2589641434262948;0.8125;2.54921875;197.53;197.7;0.0008606287652507846;0.0;1.0180275593497559
2015-10-16;2017-10-16;2017-10-17;c;c;HOLD;c->c;0.2589641434262948;0.8125;2.54921875;197.3;197.2;-0.0005068423720224163;0.0;1.0180275593497559
2015-10-19;2017-10-17;2017-10-18;c;c;HOLD;c->c;0.2549800796812749;0.810126582278481;2.573946482935427;197.5;195.31;-0.011088607594936697;0.0;1.0180275593497559
2015-10-20;2017-10-18;2017-10-19;c;c;HOLD;c->c;0.2549800796812749;0.8205128205128205;2.6069457968192142;195.26;192.2;-0.015671412475673472;0.0;1.0180275593497559
2015-10-21;2017-10-19;2017-10-20;c;c;HOLD;c->c;0.2549800796812749;0.8205128205128205;2.6069457968192142;193.6;192.97;-0.0032541322314049354;0.0;1.0180275593497559
2015-10-22;2017-10-20;2017-10-23;c;c;HOLD;c->c;0.2589641434262948;0.8227848101265823;2.581487341772152;193.41;192.34;-0.005532288919911034;0.0;1.0180275593497559
2015-10-23;2017-10-23;2017-10-24;b;b;HOLD;b->b;0.14741035856573706;0.8222222222222222;4.48647342995169;191.64;192.5;0.004487580880818272;0.0;1.0180275593497559
2015-10-26;2017-10-24;2017-10-25;b;b;HOLD;b->b;0.15139442231075698;0.8260869565217391;4.411655874190565;193.0;192.04;-0.004974093264248746;0.0;1.0180275593497559
2015-10-27;2017-10-25;2017-10-26;b;b;HOLD;b->b;0.1553784860557769;0.8297872340425532;4.339095744680851;192.65;192.75;0.0005190760446405103;0.0;1.0180275593497559
2015-10-28;2017-10-26;2017-10-27;b;b;HOLD;b->b;0.1553784860557769;0.8297872340425532;4.339095744680851;193.53;196.05;0.013021237017516717;0.0;1.0180275593497559
2015-10-29;2017-10-27;2017-10-30;a;a;HOLD;a->a;0.12350597609561753;0.9117647058823529;6.538655462184875;196.32;195.0;-0.006723716381418058;0.0;1.0180275593497559
2015-10-30;2017-10-30;2017-10-31;a;a;HOLD;a->a;0.12350597609561753;0.9117647058823529;6.538655462184875;194.81;193.8;-0.005184538781376679;0.0;1.0180275593497559
2015-11-02;2017-10-31;2017-11-01;a;a;HOLD;a->a;0.12350597609561753;0.9117647058823529;6.538655462184875;194.49;194.05;-0.0022623271119337636;0.0;1.0180275593497559
2015-11-03;2017-11-01;2017-11-02;a;a;HOLD;a->a;0.12749003984063745;0.9142857142857143;6.374603174603174;193.78;193.85;0.0003612343895138465;0.0;1.0180275593497559
2015-11-05;2017-11-02;2017-11-03;a;a;HOLD;a->a;0.13147410358565736;0.9166666666666666;6.218468468468467;194.77;193.8;-0.004980233095445904;0.0;1.0180275593497559
2015-11-06;2017-11-03;2017-11-07;a;a;HOLD;a->a;0.13545816733067728;0.918918918918919;6.069701280227595;196.5;205.96;0.048142493638676884;0.0;1.0180275593497559
2015-11-09;2017-11-07;2017-11-08;a;a;HOLD;a->a;0.1394422310756972;0.9210526315789473;5.927800269905532;205.95;209.09;0.015246419033746128;0.0;1.0180275593497559
2015-11-10;2017-11-08;2017-11-09;a;a;HOLD;a->a;0.1394422310756972;0.9210526315789473;5.927800269905532;209.51;220.05;0.05030786119994282;0.0;1.0180275593497559
2015-11-11;2017-11-09;2017-11-10;a;a;HOLD;a->a;0.14342629482071714;0.9230769230769231;5.792307692307693;221.0;217.7;-0.01493212669683263;0.0;1.0180275593497559
2015-11-12;2017-11-10;2017-11-13;b;b;HOLD;b->b;0.1553784860557769;0.8125;4.161989795918368;217.7;216.61;-0.005006890215893317;0.0;1.0180275593497559
2015-11-13;2017-11-13;2017-11-14;b;b;HOLD;b->b;0.15139442231075698;0.8085106382978723;4.2278368794326235;216.5;221.4;0.022632794457274855;0.0;1.0180275593497559
2015-11-16;2017-11-14;2017-11-15;b;b;HOLD;b->b;0.1553784860557769;0.8125;4.161989795918368;222.5;225.95;0.015505617977528039;0.0;1.0180275593497559
2015-11-17;2017-11-15;2017-11-16;c;c;HOLD;c->c;0.21912350597609562;0.8208955223880597;3.0300702370500443;227.79;227.5;-0.001273102418894561;0.0;1.0180275593497559
2015-11-18;2017-11-16;2017-11-17;d;d;HOLD;d->d;0.17928286852589642;0.8333333333333334;3.873456790123457;227.9;225.65;-0.009872751206669592;0.0;1.0180275593497559
2015-11-19;2017-11-17;2017-11-20;d;d;HOLD;d->d;0.17928286852589642;0.8333333333333334;3.873456790123457;225.7;224.6;-0.00487372618520157;0.0;1.0180275593497559
2015-11-20;2017-11-20;2017-11-21;e;e;HOLD;e->e;0.15139442231075698;0.926829268292683;5.53890824622532;225.5;231.0;0.024390243902439025;0.0;1.0180275593497559
2015-11-23;2017-11-21;2017-11-22;e;e;HOLD;e->e;0.1553784860557769;0.9285714285714286;5.420265780730898;231.89;230.25;-0.007072318771831413;0.0;1.0180275593497559
2015-11-24;2017-11-22;2017-11-23;e;e;HOLD;e->e;0.1553784860557769;0.9285714285714286;5.420265780730898;230.26;225.56;-0.020411708503430857;0.0;1.0180275593497559
2015-11-25;2017-11-23;2017-11-24;e;e;HOLD;e->e;0.1593625498007968;0.9302325581395349;5.306553911205074;225.4;228.0;0.011535048802129522;0.0;1.0180275593497559
2015-11-26;2017-11-24;2017-11-27;e;e;HOLD;e->e;0.16334661354581673;0.9318181818181818;5.315599173553718;228.4;226.76;-0.00718038528896679;0.0;1.0180275593497559
2015-11-27;2017-11-27;2017-11-28;e;e;HOLD;e->e;0.1593625498007968;0.9302325581395349;5.429962141698216;221.0;230.0;0.04072398190045249;0.0;1.0180275593497559
2015-11-30;2017-11-28;2017-11-29;e;e;HOLD;e->e;0.1593625498007968;0.9302325581395349;5.429962141698216;230.1;228.2;-0.008257279443720147;0.0;1.0180275593497559
2015-12-01;2017-11-29;2017-11-30;e;e;HOLD;e->e;0.1593625498007968;0.9302325581395349;5.429962141698216;228.0;224.35;-0.016008771929824587;0.0;1.0180275593497559
2015-12-02;2017-11-30;2017-12-01;e;e;HOLD;e->e;0.16334661354581673;0.9534883720930233;5.439217758985201;224.5;221.5;-0.013363028953229399;0.0;1.0180275593497559
2015-12-03;2017-12-01;2017-12-04;e;e;HOLD;e->e;0.16733067729083664;0.9545454545454546;5.324242424242423;222.0;224.6;0.011711711711711686;0.0;1.0180275593497559
2015-12-04;2017-12-04;2017-12-05;e;e;HOLD;e->e;0.17131474103585656;0.9555555555555556;5.214009661835748;224.0;223.91;-0.0004017857142857295;0.0;1.0180275593497559
2015-12-07;2017-12-05;2017-12-06;d;d;HOLD;d->d;0.14342629482071714;0.8181818181818182;4.5636363636363635;222.65;223.75;0.004940489557601591;0.0;1.0180275593497559
2015-12-08;2017-12-06;2017-12-07;d;d;HOLD;d->d;0.14342629482071714;0.8181818181818182;4.5636363636363635;223.83;219.81;-0.017960058973328016;0.0;1.0180275593497559
2015-12-09;2017-12-07;2017-12-08;d;d;HOLD;d->d;0.14741035856573706;0.8222222222222222;4.48647342995169;219.9;220.89;0.004502046384720239;0.0;1.0180275593497559
2015-12-10;2017-12-08;2017-12-11;d;d;HOLD;d->d;0.15139442231075698;0.8260869565217391;4.411655874190565;221.4;227.69;0.02841011743450764;0.0;1.0180275593497559
2015-12-11;2017-12-11;2017-12-12;c;c;HOLD;c->c;0.22310756972111553;0.8235294117647058;2.995737425404945;229.0;227.9;-0.0048034934497816345;0.0;1.0180275593497559
2015-12-14;2017-12-12;2017-12-13;c;c;HOLD;c->c;0.22709163346613545;0.8260869565217391;2.9621118012422363;227.3;221.8;-0.024197096348438186;0.0;1.0180275593497559
2015-12-15;2017-12-13;2017-12-14;c;c;HOLD;c->c;0.2350597609561753;0.8309859154929577;2.8969092331768382;222.11;229.9;0.03507271171941827;0.0;1.0180275593497559
2015-12-16;2017-12-14;2017-12-15;c;c;HOLD;c->c;0.2350597609561753;0.8309859154929577;2.8969092331768382;228.9;226.53;-0.01035386631716909;0.0;1.0180275593497559
2015-12-17;2017-12-15;2017-12-18;c;c;HOLD;c->c;0.23904382470119523;0.8333333333333334;2.865296803652968;227.49;227.4;-0.00039562178557300717;0.0;1.0180275593497559
2015-12-18;2017-12-18;2017-12-19;c;c;HOLD;c->c;0.24302788844621515;0.8243243243243243;2.7587387387387388;227.99;224.1;-0.01706215184876536;0.0;1.0180275593497559
2015-12-21;2017-12-19;2017-12-20;c;c;HOLD;c->c;0.250996015936255;0.8289473684210527;2.702153110047847;224.28;226.0;0.00766898519707508;0.0;1.0180275593497559
2015-12-22;2017-12-20;2017-12-21;b;b;HOLD;b->b;0.16733067729083664;0.8235294117647058;3.975113122171945;226.46;223.6;-0.012629161882893286;0.0;1.0180275593497559
2015-12-23;2017-12-21;2017-12-22;b;b;HOLD;b->b;0.1752988047808765;0.8301886792452831;3.8588399720475195;223.68;221.44;-0.010014306151645247;0.0;1.0180275593497559
2015-12-24;2017-12-22;2017-12-25;b;b;HOLD;b->b;0.1752988047808765;0.8301886792452831;3.8588399720475195;222.22;223.3;0.0048600486004860615;0.0;1.0180275593497559
2015-12-25;2017-12-25;2017-12-26;b;b;HOLD;b->b;0.17928286852589642;0.8181818181818182;3.667207792207792;223.9;223.57;-0.0014738722644038074;0.0;1.0180275593497559
2015-12-28;2017-12-26;2017-12-27;b;b;HOLD;b->b;0.17928286852589642;0.8181818181818182;3.667207792207792;224.01;226.98;0.013258336681398147;0.0;1.0180275593497559
2015-12-29;2017-12-27;2017-12-28;a;a;HOLD;a->a;0.14342629482071714;0.8780487804878049;5.375371802498514;226.9;224.2;-0.01189951520493617;0.0;1.0180275593497559
2015-12-30;2017-12-28;2017-12-29;a;a;HOLD;a->a;0.1593625498007968;0.8888888888888888;4.958024691358024;224.12;225.2;0.004818847046225165;0.0;1.0180275593497559
2017-01-03;2017-12-29;2018-01-03;a;a;HOLD;a->a;0.17131474103585656;0.8958333333333334;4.684461805555555;226.88;231.9;0.022126234132581146;0.0;1.0180275593497559
2017-01-04;2018-01-03;2018-01-04;a;a;HOLD;a->a;0.17928286852589642;0.9;4.518000000000001;232.13;238.8;0.02873389910825837;0.0;1.0180275593497559
2017-01-05;2018-01-04;2018-01-05;a;a;HOLD;a->a;0.17928286852589642;0.9;4.518000000000001;238.89;238.6;-0.0012139478421030268;0.0;1.0180275593497559
